L,T,activity_late,alpha_async,autocorr_late,bias_mean_late,block_fraction,coherence_late,config_id,corr_A_late,corr_B_late,dephase,diagonal_ablation,entropy_late,eta_intrinsic,eta_weight,formalism,gamma,geometry,imprint_duration,imprint_start,imprint_strength,interface_density_late,intrinsic_bias_limit,intrinsic_enabled,intrinsic_target_activity,lesion_fraction,lesion_time,memory_mean_late,memory_strength,metric_stride,neighbor_pattern_entropy_late,order_bias,orientation_anisotropy_late,p0,plasticity,profile,repair_reference_corr,save_dense,schedule,second_imprint_duration,second_imprint_start,second_lesion_time,seed,sensitivity_point,sequential_events_per_sweep,sigma_birth,sigma_survive,snapshot_every,spectral_peak_fraction_late,structural_additions_total,structural_enabled,structural_interval,structural_link_fraction_late,structural_min_degree,structural_removals_total,structural_rewire_probability,structural_swap_tolerance,structural_target_fraction,structural_utility_tau,task,tau_memory,theta_input,theta_memory,theta_phase,weight_decay,weight_sum,selection_role,selection_score
72,500,0.4317771442652603,0.5,-0.3058318639343037,0.0,0.125,0.2572772905775738,square_moore__ql__plastic__intr0__struct0__alpha_async__baseline__s4__30f57c86dd,0.0008651750561255,-0.001378530008085,0.25,False,0.6162045934854624,0.002,0.016,ql,0.68,square_moore,50,100,0.9,0.4493673483509945,0.3,0,0.42,0.08,300,0.4274546206779289,0.2,20,1.2835838571314837,,2.2115649280774327e-18,0.2,plastic,primary,,False,alpha_async,50,260,400,4,-1,1.0,0.6,0.6,100,0.0093842871669066,0,0,40,0.999807098765432,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,visual,1.2788917135480304
72,500,0.4163950394415496,0.5,-0.3140119545020678,0.0,0.125,0.3045738903781832,square_moore__ql__fixed__intr0__struct0__alpha_async__imprint__s4__20d1ee7ef2,0.0055693987326277,0.0105922030787319,0.25,False,0.632355103022045,0.002,0.016,ql,0.68,square_moore,50,100,0.9,0.4313794218782474,0.3,0,0.42,0.08,300,0.4126582791870282,0.2,20,1.380225171353344,,2.800492047002777e-18,0.2,fixed,primary,,False,alpha_async,50,260,400,4,-1,1.0,0.6,0.6,100,0.0663412542962827,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,imprint,30.0,0.45,0.2,0.1,0.002,8.0,median,0.6742720340198897
72,500,0.4175406569686498,0.5,-0.3222117280117851,0.0,0.125,0.3052194177076618,square_moore__ql__fixed__intr0__struct0__alpha_async__imprint__s5__0382a6d942,-0.0009494929660972,0.0015195010283558,0.25,False,0.6331576448327592,0.002,0.016,ql,0.68,square_moore,50,100,0.9,0.4343108716106542,0.3,0,0.42,0.08,300,0.413960057064434,0.2,20,1.3845889740220705,,3.455051631068472e-18,0.2,fixed,primary,,False,alpha_async,50,260,400,5,-1,1.0,0.6,0.6,100,0.0616793397535139,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,imprint,30.0,0.45,0.2,0.1,0.002,8.0,visual,1.3537493041453135
72,500,0.4073722584805169,0.5,-0.3615220894543782,0.0,0.125,0.2719659462474006,square_moore__ql__plastic__intr0__struct0__alpha_async__imprint__s5__23ed4bc83f,0.0032407677331177,0.0071345361989328,0.25,False,0.573620374486393,0.002,0.016,ql,0.68,square_moore,50,100,0.9,0.4747396146219039,0.3,0,0.42,0.08,300,0.4042994121154552,0.2,20,1.4938732111301525,,2.1494248183139055e-18,0.2,plastic,primary,,False,alpha_async,50,260,400,5,-1,1.0,0.6,0.6,100,0.022151426881143,0,0,40,0.9988908179012346,2,0,0.25,0.01,0.75,50.0,imprint,30.0,0.45,0.2,0.1,0.002,8.0,median,0.38369409516218267
72,500,0.4045917424485797,0.5,-0.3631624726942657,0.0,0.125,0.2715518491296575,square_moore__ql__plastic__intr0__struct0__alpha_async__imprint__s1__763219bd8f,0.0042160399568144,-0.0010073583632004,0.25,False,0.5730960997778206,0.002,0.016,ql,0.68,square_moore,50,100,0.9,0.4741773676856429,0.3,0,0.42,0.08,300,0.4041297283566182,0.2,20,1.5092801658445052,,2.9118253794256467e-18,0.2,plastic,primary,,False,alpha_async,50,260,400,1,-1,1.0,0.6,0.6,100,0.0249486834253663,0,0,40,0.9992042824074074,2,0,0.25,0.01,0.75,50.0,imprint,30.0,0.45,0.2,0.1,0.002,8.0,visual,1.496805824131822
72,500,0.4159791462480132,0.5,-0.3181490076198623,0.0,0.125,0.3050125174686245,square_moore__ql__fixed__intr0__struct0__alpha_async__lesion__s2__b5ab566737,0.0019815225629297,-0.0032475137458699,0.25,False,0.6348593813833103,0.002,0.016,ql,0.68,square_moore,50,100,0.9,0.4313833060601971,0.3,0,0.42,0.08,300,0.4141058055788408,0.2,20,1.3791203201537958,,3.119467843894992e-18,0.2,fixed,primary,0.0025329801909555,False,alpha_async,50,260,400,2,-1,1.0,0.6,0.6,100,0.0567577176976687,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,median,0.8574738082696947
72,500,0.4164951989178825,0.5,-0.323450459738668,0.0,0.125,0.3056748198874273,square_moore__ql__fixed__intr0__struct0__alpha_async__lesion__s4__817c515e97,-0.0009823880418569,0.0050528308333652,0.25,False,0.628143215206147,0.002,0.016,ql,0.68,square_moore,50,100,0.9,0.4371160900493075,0.3,0,0.42,0.08,300,0.4132001595043107,0.2,20,1.396582721692163,,4.347971146827922e-18,0.2,fixed,primary,0.0032131688920018,False,alpha_async,50,260,400,4,-1,1.0,0.6,0.6,100,0.0603331532340846,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,visual,1.3664161450751207
72,500,0.4159250040548222,0.5,-0.3219731447429024,0.0,0.125,0.3047735301755305,square_moore__ql__fixed__intr0__struct0__alpha_async__lesion__s5__c8e6ac53f4,0.0082973910529791,0.0008468435469193,0.25,False,0.6335771567728484,0.002,0.016,ql,0.68,square_moore,50,100,0.9,0.4329338246555023,0.3,0,0.42,0.08,300,0.4138905294411758,0.2,20,1.3873617002098393,,3.1321116114497697e-18,0.2,fixed,primary,0.008312896827441,False,alpha_async,50,260,400,5,-1,1.0,0.6,0.6,100,0.0648900773926307,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,high_repair,0.008312896827441
72,500,0.4095093805049196,0.5,-0.3645047488021705,0.0,0.125,0.2737902805314297,square_moore__ql__plastic__intr0__struct0__alpha_async__lesion__s3__e351650697,0.0051983577106241,0.0081698899114179,0.25,False,0.5708236315414702,0.002,0.016,ql,0.68,square_moore,50,100,0.9,0.4770502757438056,0.3,0,0.42,0.08,300,0.4063970116603214,0.2,20,1.4960215850578504,,2.999168191921445e-18,0.2,plastic,primary,0.0114682530697173,False,alpha_async,50,260,400,3,-1,1.0,0.6,0.6,100,0.0216881896639712,0,0,40,0.9991319444444444,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,median,1.1484234315530417
72,500,0.4076689953331922,0.5,-0.3654238910615419,0.0,0.125,0.272925104504852,square_moore__ql__plastic__intr0__struct0__alpha_async__lesion__s1__7d666b2449,0.0078061660956244,0.008418386000028,0.25,False,0.5712084946889064,0.002,0.016,ql,0.68,square_moore,50,100,0.9,0.4770860455258326,0.3,0,0.42,0.08,300,0.4058007107699117,0.2,20,1.5052670070438434,,2.4922958929001454e-18,0.2,plastic,primary,0.0075806424188748,False,alpha_async,50,260,400,1,-1,1.0,0.6,0.6,100,0.0209105354067788,0,0,40,0.9992766203703703,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,visual,1.494811739340454
72,500,0.4079466794786069,0.5,-0.35827632854337,0.0,0.125,0.270814093364047,square_moore__ql__plastic__intr0__struct0__alpha_async__lesion__s2__758de94707,0.0039616708896613,-8.047368707547594e-05,0.25,False,0.5736356461567261,0.002,0.016,ql,0.68,square_moore,50,100,0.9,0.4741507745613121,0.3,0,0.42,0.08,300,0.4059775964988595,0.2,20,1.4835479120212534,,2.144562350367616e-18,0.2,plastic,primary,0.0156620179402149,False,alpha_async,50,260,400,2,-1,1.0,0.6,0.6,100,0.0194467995177986,0,0,40,0.9986496913580248,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,high_repair,0.0156620179402149
72,500,0.4089095116572959,0.5,-0.2900393163967963,0.0,0.125,0.3077963646815853,square_moore__ql__fixed__intr0__struct0__alpha_async__order_ab__s5__b917e2a740,0.0034778053303728,0.0120465529163253,0.25,False,0.6376155632305169,0.002,0.016,ql,0.68,square_moore,50,100,0.9,0.4202647937879524,0.3,0,0.42,0.08,300,0.3769073291543514,0.2,20,1.3974567645931468,0.0085687475859524,3.2390246770980644e-18,0.2,fixed,primary,,False,alpha_async,50,260,400,5,-1,1.0,0.6,0.6,100,0.0305864727745205,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0,median,0.834541500567221
72,500,0.4089095116572959,0.5,-0.2900393163967963,0.0,0.125,0.3077963646815853,square_moore__ql__fixed__intr0__struct0__alpha_async__order_ab__s5__b917e2a740,0.0034778053303728,0.0120465529163253,0.25,False,0.6376155632305169,0.002,0.016,ql,0.68,square_moore,50,100,0.9,0.4202647937879524,0.3,0,0.42,0.08,300,0.3769073291543514,0.2,20,1.3974567645931468,0.0085687475859524,3.2390246770980644e-18,0.2,fixed,primary,,False,alpha_async,50,260,400,5,-1,1.0,0.6,0.6,100,0.0305864727745205,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0,visual,1.3821635282058866
72,500,0.4059662236007727,0.5,-0.352953895089036,0.0,0.125,0.2885396266705572,square_moore__ql__plastic__intr0__struct0__alpha_async__order_ab__s5__a3004b75a5,0.0045748754224628,-0.0051366999210934,0.25,False,0.5551607931702176,0.002,0.016,ql,0.68,square_moore,50,100,0.9,0.4784226473250245,0.3,0,0.42,0.08,300,0.3739868421493035,0.2,20,1.526621285801509,-0.0097115753435563,2.8052020223584112e-18,0.2,plastic,primary,,False,alpha_async,50,260,400,5,-1,1.0,0.6,0.6,100,0.0322620483699743,0,0,40,0.9989390432098766,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0,median,0.21257760988995275
72,500,0.404614386350635,0.5,-0.3540428342617578,0.0,0.125,0.2893712081127138,square_moore__ql__plastic__intr0__struct0__alpha_async__order_ab__s4__29802518c1,0.0022558752617689,-0.0001712982192254,0.25,False,0.5545028337263302,0.002,0.016,ql,0.68,square_moore,50,100,0.9,0.4780754926037392,0.3,0,0.42,0.08,300,0.3724602962899119,0.2,20,1.537775648495321,-0.0024271734809944,3.4131832758759937e-18,0.2,plastic,primary,,False,alpha_async,50,260,400,4,-1,1.0,0.6,0.6,100,0.0461518950276933,0,0,40,0.9989390432098766,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0,visual,1.5146997009814742
72,500,0.4012613759739861,0.5,-0.2547769570176518,0.0,0.125,0.3113863868369967,square_moore__ql__fixed__intr0__struct0__alpha_async__order_ba__s3__5730019f52,0.0097190131398008,0.0090051695103704,0.25,False,0.6324344316455643,0.002,0.016,ql,0.68,square_moore,50,100,0.9,0.4074636284292385,0.3,0,0.42,0.08,300,0.3706185677491601,0.2,20,1.403975741812283,-0.0007138436294304,2.7330092305933324e-18,0.2,fixed,primary,,False,alpha_async,50,260,400,3,-1,1.0,0.6,0.6,100,0.0430746026184993,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,median,1.0661942897039125
72,500,0.3993141538588877,0.5,-0.2427553910189855,0.0,0.125,0.3130172866863628,square_moore__ql__fixed__intr0__struct0__alpha_async__order_ba__s4__c83299d03d,0.0160574014273698,0.0196360141728482,0.25,False,0.6366699296147973,0.002,0.016,ql,0.68,square_moore,50,100,0.9,0.4011687170591743,0.3,0,0.42,0.08,300,0.3697101516374829,0.2,20,1.4179329756614212,0.0035786127454783,3.581197854859632e-18,0.2,fixed,primary,,False,alpha_async,50,260,400,4,-1,1.0,0.6,0.6,100,0.0303851775657342,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,visual,1.4027403868785542
72,500,0.3971938959611957,0.5,-0.3219883966179532,0.0,0.125,0.2932784696102517,square_moore__ql__plastic__intr0__struct0__alpha_async__order_ba__s1__26e7390218,0.009961615760857,0.0075284605505564,0.25,False,0.5597980092886926,0.002,0.016,ql,0.68,square_moore,50,100,0.9,0.4601154157381078,0.3,0,0.42,0.08,300,0.3656906148217996,0.2,20,1.537612086933065,-0.0024331552103005,3.0642968045845466e-18,0.2,plastic,primary,,False,alpha_async,50,260,400,1,-1,1.0,0.6,0.6,100,0.0524764850334387,0,0,40,0.9988184799382716,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,median,1.1097810223832705
72,500,0.4023811632094746,0.5,-0.3286510739501843,0.0,0.125,0.2869345497194874,square_moore__ql__plastic__intr0__struct0__alpha_async__order_ba__s4__2df482f860,0.0037099274893777,0.0009254152155113,0.25,False,0.5581106291455268,0.002,0.016,ql,0.68,square_moore,50,100,0.9,0.4665882824019566,0.3,0,0.42,0.08,300,0.3698237141583894,0.2,20,1.5309868466188403,-0.0027845122738663,2.2757683891210667e-18,0.2,plastic,primary,,False,alpha_async,50,260,400,4,-1,1.0,0.6,0.6,100,0.0251542094637171,0,0,40,0.9989149305555556,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,visual,1.5184097418869817
72,500,0.4128099160123629,0.5,-0.3136365884950503,0.0,0.125,0.3178740977396879,square_moore__ql__fixed__intr0__struct0__block_async__baseline__s5__a44be8851f,0.0019945854132508,-0.0054996543168505,0.25,False,0.6370524208897692,0.002,0.016,ql,0.68,square_moore,50,100,0.9,0.4255518144930493,0.3,0,0.42,0.08,300,0.4126150610149268,0.2,20,1.3921082782242131,,3.055452098623874e-18,0.2,fixed,primary,,False,block_async,50,260,400,5,-1,1.0,0.6,0.6,100,0.065774058623403,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,median,0.864241107134772
72,500,0.4128099160123629,0.5,-0.3136365884950503,0.0,0.125,0.3178740977396879,square_moore__ql__fixed__intr0__struct0__block_async__baseline__s5__a44be8851f,0.0019945854132508,-0.0054996543168505,0.25,False,0.6370524208897692,0.002,0.016,ql,0.68,square_moore,50,100,0.9,0.4255518144930493,0.3,0,0.42,0.08,300,0.4126150610149268,0.2,20,1.3921082782242131,,3.055452098623874e-18,0.2,fixed,primary,,False,block_async,50,260,400,5,-1,1.0,0.6,0.6,100,0.065774058623403,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,visual,1.3592212489125117
72,500,0.4238600931309076,0.5,-0.2926630530884296,0.0,0.125,0.2629670900533909,square_moore__ql__plastic__intr0__struct0__block_async__baseline__s5__4623707f1f,0.0067294431426456,-0.0027399083586246,0.25,False,0.6146782436907905,0.002,0.016,ql,0.68,square_moore,50,100,0.9,0.4461644187923573,0.3,0,0.42,0.08,300,0.4272853863458014,0.2,20,1.2592856780797803,,1.931723251684517e-18,0.2,plastic,primary,,False,block_async,50,260,400,5,-1,1.0,0.6,0.6,100,0.0106207176151826,0,0,40,0.999903549382716,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,median,0.6739542208235345
72,500,0.4231466151155615,0.5,-0.297586488356005,0.0,0.125,0.2641598358227794,square_moore__ql__plastic__intr0__struct0__block_async__baseline__s2__2534e28f64,-0.0102400974361285,-0.0094103869653607,0.25,False,0.6144442267771432,0.002,0.016,ql,0.68,square_moore,50,100,0.9,0.4470434175026617,0.3,0,0.42,0.08,300,0.427928422962361,0.2,20,1.28587579471651,,2.8025064261749397e-18,0.2,plastic,primary,,False,block_async,50,260,400,2,-1,1.0,0.6,0.6,100,0.0107668848797615,0,0,40,0.9998794367283952,2,0,0.25,0.01,0.75,50.0,baseline,30.0,0.45,0.2,0.1,0.002,8.0,visual,1.2804923522766294
72,500,0.4105798225636333,0.5,-0.3042547638141107,0.0,0.125,0.3200916228800138,square_moore__ql__fixed__intr0__struct0__block_async__imprint__s3__244834472a,0.0065091645691659,-9.11931822088291e-05,0.25,False,0.6380027436105451,0.002,0.016,ql,0.68,square_moore,50,100,0.9,0.4208306850498164,0.3,0,0.42,0.08,300,0.4112256806661805,0.2,20,1.402774713005353,,3.767082534661986e-18,0.2,fixed,primary,,False,block_async,50,260,400,3,-1,1.0,0.6,0.6,100,0.2052560715443052,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,imprint,30.0,0.45,0.2,0.1,0.002,8.0,median,0.9386074125684304
72,500,0.4119005604871848,0.5,-0.3132082683319782,0.0,0.125,0.3184315031472294,square_moore__ql__fixed__intr0__struct0__block_async__imprint__s1__1ec0ecc69f,-0.0029739029707335,0.0057978292834486,0.25,False,0.6370957835905097,0.002,0.016,ql,0.68,square_moore,50,100,0.9,0.424722485042574,0.3,0,0.42,0.08,300,0.4123991894921323,0.2,20,1.3852143316942722,,4.340818378580951e-18,0.2,fixed,primary,,False,block_async,50,260,400,1,-1,1.0,0.6,0.6,100,0.0587381651825169,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,imprint,30.0,0.45,0.2,0.1,0.002,8.0,visual,1.3558452491030137
72,500,0.4054665197181618,0.5,-0.3582223258178501,0.0,0.125,0.2730647322762087,square_moore__ql__plastic__intr0__struct0__block_async__imprint__s4__009c6ec263,0.0092487533842622,0.0086723024641913,0.25,False,0.5764863727223934,0.002,0.016,ql,0.68,square_moore,50,100,0.9,0.4743579112640804,0.3,0,0.42,0.08,300,0.4071119360762612,0.2,20,1.496089922373656,,3.1510042431355002e-18,0.2,plastic,primary,,False,block_async,50,260,400,4,-1,1.0,0.6,0.6,100,0.029286436387297,0,0,40,0.9987702546296297,2,0,0.25,0.01,0.75,50.0,imprint,30.0,0.45,0.2,0.1,0.002,8.0,median,1.2303053675007822
72,500,0.4054665197181618,0.5,-0.3582223258178501,0.0,0.125,0.2730647322762087,square_moore__ql__plastic__intr0__struct0__block_async__imprint__s4__009c6ec263,0.0092487533842622,0.0086723024641913,0.25,False,0.5764863727223934,0.002,0.016,ql,0.68,square_moore,50,100,0.9,0.4743579112640804,0.3,0,0.42,0.08,300,0.4071119360762612,0.2,20,1.496089922373656,,3.1510042431355002e-18,0.2,plastic,primary,,False,block_async,50,260,400,4,-1,1.0,0.6,0.6,100,0.029286436387297,0,0,40,0.9987702546296297,2,0,0.25,0.01,0.75,50.0,imprint,30.0,0.45,0.2,0.1,0.002,8.0,visual,1.4814467041800075
72,500,0.4113400269690793,0.5,-0.3068537537402673,0.0,0.125,0.318615378864152,square_moore__ql__fixed__intr0__struct0__block_async__lesion__s5__280513edd0,0.0122975370297116,-0.0033176823294131,0.25,False,0.6502474856556267,0.002,0.016,ql,0.68,square_moore,50,100,0.9,0.4150359920719922,0.3,0,0.42,0.08,300,0.4106579885699243,0.2,20,1.390616582409867,,4.0948576736945954e-18,0.2,fixed,primary,0.0138155493702633,False,block_async,50,260,400,5,-1,1.0,0.6,0.6,100,0.2222452438237305,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,median,1.185824031670131
72,500,0.4134972306490833,0.5,-0.3216358387363908,0.0,0.125,0.3177886929208056,square_moore__ql__fixed__intr0__struct0__block_async__lesion__s1__3857fbc700,-0.000274768924136,0.0106113269341963,0.25,False,0.6398506735824476,0.002,0.016,ql,0.68,square_moore,50,100,0.9,0.4265465679522303,0.3,0,0.42,0.08,300,0.4121685718858227,0.2,20,1.396420649448302,,3.985885767249779e-18,0.2,fixed,primary,-0.0053364157139886,False,block_async,50,260,400,1,-1,1.0,0.6,0.6,100,0.062695696275837,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,visual,1.3650728013103834
72,500,0.4113400269690793,0.5,-0.3068537537402673,0.0,0.125,0.318615378864152,square_moore__ql__fixed__intr0__struct0__block_async__lesion__s5__280513edd0,0.0122975370297116,-0.0033176823294131,0.25,False,0.6502474856556267,0.002,0.016,ql,0.68,square_moore,50,100,0.9,0.4150359920719922,0.3,0,0.42,0.08,300,0.4106579885699243,0.2,20,1.390616582409867,,4.0948576736945954e-18,0.2,fixed,primary,0.0138155493702633,False,block_async,50,260,400,5,-1,1.0,0.6,0.6,100,0.2222452438237305,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,high_repair,0.0138155493702633
72,500,0.4082500555964241,0.5,-0.3533793194883762,0.0,0.125,0.2735696654987843,square_moore__ql__plastic__intr0__struct0__block_async__lesion__s3__ac162ad494,0.0006080175078423,0.0111025623032984,0.25,False,0.5808601061133473,0.002,0.016,ql,0.68,square_moore,50,100,0.9,0.471303837743581,0.3,0,0.42,0.08,300,0.4095726697200738,0.2,20,1.4786667566304614,,2.875842659647042e-18,0.2,plastic,primary,0.0038850938038245,False,block_async,50,260,400,3,-1,1.0,0.6,0.6,100,0.0282971243279804,0,0,40,0.9986979166666666,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,median,0.7235583830638624
72,500,0.4031258816883517,0.5,-0.3523269103647933,0.0,0.125,0.2727669606263777,square_moore__ql__plastic__intr0__struct0__block_async__lesion__s1__99b0e0d295,0.0100289554692886,0.008267235802808,0.25,False,0.5815173108253893,0.002,0.016,ql,0.68,square_moore,50,100,0.9,0.4683875921256453,0.3,0,0.42,0.08,300,0.4063294053944988,0.2,20,1.4938063274423825,,3.4431510325534572e-18,0.2,plastic,primary,0.003588744325408,False,block_async,50,260,400,1,-1,1.0,0.6,0.6,100,0.0303379724189913,0,0,40,0.9989149305555556,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,visual,1.4786373412328868
72,500,0.4086988238447985,0.5,-0.3514287663241939,0.0,0.125,0.2753509463866243,square_moore__ql__plastic__intr0__struct0__block_async__lesion__s4__824b1523ec,0.0117176383718978,0.0126876897973645,0.25,False,0.5861552754857845,0.002,0.016,ql,0.68,square_moore,50,100,0.9,0.4682181419929255,0.3,0,0.42,0.08,300,0.4093541619855275,0.2,20,1.4696949858634696,,2.5994624459259247e-18,0.2,plastic,primary,0.0210679683713985,False,block_async,50,260,400,4,-1,1.0,0.6,0.6,100,0.0272137285817174,0,0,40,0.9987943672839508,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,high_repair,0.0210679683713985
72,500,0.4121306471661032,0.5,-0.3034212921713819,0.0,0.125,0.3184171372158385,square_moore__ql__fixed__intr0__struct0__block_async__order_ab__s2__5e5ac933ce,0.0018835394992926,0.0010727395274391,0.25,False,0.6428896295376216,0.002,0.016,ql,0.68,square_moore,50,100,0.9,0.4182105441375685,0.3,0,0.42,0.08,300,0.4105567108298393,0.2,20,1.3848029467922092,-0.0008107999718534,4.264145607779719e-18,0.2,fixed,primary,,False,block_async,50,260,400,2,-1,1.0,0.6,0.6,100,0.1334894766620377,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0,median,1.0832766121190323
72,500,0.412937423038109,0.5,-0.3146668939661192,0.0,0.125,0.3174324054550599,square_moore__ql__fixed__intr0__struct0__block_async__order_ab__s5__08ec268507,0.0022447836984627,0.0009905559951897,0.25,False,0.6374309412859082,0.002,0.016,ql,0.68,square_moore,50,100,0.9,0.4265899812687427,0.3,0,0.42,0.08,300,0.4116563609832399,0.2,20,1.3940701819926704,-0.001254227703273,3.621250765132082e-18,0.2,fixed,primary,,False,block_async,50,260,400,5,-1,1.0,0.6,0.6,100,0.0817560073305349,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0,visual,1.353192178327403
72,500,0.4086311729429897,0.5,-0.3901195820170707,0.0,0.125,0.2894211046570183,square_moore__ql__plastic__intr0__struct0__block_async__order_ab__s4__e90c85781d,0.0025276882977224,-0.0032746932685541,0.25,False,0.5338868213049838,0.002,0.016,ql,0.68,square_moore,50,100,0.9,0.5040892562024064,0.3,0,0.42,0.08,300,0.4070251371444416,0.2,20,1.5508636880269548,-0.0058023815662766,2.5218869258431066e-18,0.2,plastic,primary,,False,block_async,50,260,400,4,-1,1.0,0.6,0.6,100,0.0466475540028282,0,0,40,0.9985532407407408,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0,median,1.1484635927
72,500,0.4058062975501723,0.5,-0.3964027138583196,0.0,0.125,0.288298496694911,square_moore__ql__plastic__intr0__struct0__block_async__order_ab__s2__b8d63a40e9,0.0034285690562347,-0.0011979788120437,0.25,False,0.5305545237150862,0.002,0.016,ql,0.68,square_moore,50,100,0.9,0.5063237190646637,0.3,0,0.42,0.08,300,0.4029452386305751,0.2,20,1.562199379558168,-0.0046265478682785,4.328565912053522e-18,0.2,plastic,primary,,False,block_async,50,260,400,2,-1,1.0,0.6,0.6,100,0.0445669994275745,0,0,40,0.9985532407407408,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0,visual,1.5399158798443806
72,500,0.4123239284763922,0.5,-0.310011400677128,0.0,0.125,0.3175730953162607,square_moore__ql__fixed__intr0__struct0__block_async__order_ba__s5__556ff8d08e,0.0091482958814302,0.0056714108888315,0.25,False,0.6473375346219247,0.002,0.016,ql,0.68,square_moore,50,100,0.9,0.4189197585076939,0.3,0,0.42,0.08,300,0.4102057523967476,0.2,20,1.3809334551328298,-0.0034768849925986,3.870274968024031e-18,0.2,fixed,primary,,False,block_async,50,260,400,5,-1,1.0,0.6,0.6,100,0.0919889874530489,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,median,1.217234191753784
