L,T,activity_late,alpha_async,autocorr_late,bias_mean_late,block_fraction,coherence_late,config_id,corr_A_late,corr_B_late,dephase,diagonal_ablation,entropy_late,eta_intrinsic,eta_weight,formalism,gamma,geometry,imprint_duration,imprint_start,imprint_strength,interface_density_late,intrinsic_bias_limit,intrinsic_enabled,intrinsic_target_activity,lesion_fraction,lesion_time,memory_mean_late,memory_strength,metric_stride,neighbor_pattern_entropy_late,orientation_anisotropy_late,p0,plasticity,profile,repair_reference_corr,save_dense,schedule,second_imprint_duration,second_imprint_start,second_lesion_time,seed,sensitivity_point,sequential_events_per_sweep,sigma_birth,sigma_survive,snapshot_every,spectral_peak_fraction_late,structural_additions_total,structural_enabled,structural_interval,structural_link_fraction_late,structural_min_degree,structural_removals_total,structural_rewire_probability,structural_swap_tolerance,structural_target_fraction,structural_utility_tau,task,tau_memory,theta_input,theta_memory,theta_phase,weight_decay,weight_sum,order_bias,selection_role,selection_score
52,280,0.2442891402364342,0.5,0.581076647796469,0.0,0.125,0.0,extended_hex_r2__markov__fixed__intr0__struct0__alpha_async__order_ab__s1__9d89ddf761,0.2070678702021956,0.2022805792966405,0.25,True,0.4513590918814312,0.002,0.016,markov,0.68,extended_hex_r2,40,90,0.9,0.1457937984063984,0.3,0,0.42,0.08,180,0.1844211470222211,0.3,20,1.317516618295062,6.751521375823327e-18,0.2,fixed,ablation,,False,alpha_async,40,170,230,1,-1,1.0,0.6,0.6,80,0.1190233167261976,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0,-0.004787290905555,median,1.4142135623730911
52,280,0.2442891402364342,0.5,0.581076647796469,0.0,0.125,0.0,extended_hex_r2__markov__fixed__intr0__struct0__alpha_async__order_ab__s1__9d89ddf761,0.2070678702021956,0.2022805792966405,0.25,True,0.4513590918814312,0.002,0.016,markov,0.68,extended_hex_r2,40,90,0.9,0.1457937984063984,0.3,0,0.42,0.08,180,0.1844211470222211,0.3,20,1.317516618295062,6.751521375823327e-18,0.2,fixed,ablation,,False,alpha_async,40,170,230,1,-1,1.0,0.6,0.6,80,0.1190233167261976,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0,-0.004787290905555,visual,1.2580049599319632
52,280,0.2296299086610779,0.5,0.5945630072327129,0.0,0.125,0.0,extended_hex_r2__markov__plastic__intr0__struct0__alpha_async__order_ab__s1__de25673da2,0.2270224208570856,0.2220346446685686,0.25,False,0.4317862328822055,0.002,0.016,markov,0.68,extended_hex_r2,40,90,0.9,0.1378456180595568,0.3,0,0.42,0.08,180,0.1747767921074893,0.0,20,1.2064541791956722,7.296504948721206e-18,0.2,plastic,ablation,,False,alpha_async,40,170,230,1,-1,1.0,0.6,0.6,80,0.1181592298992948,0,0,40,0.9972263313609468,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0,-0.004987776188517,median,1.4142135623730931
52,280,0.2280051780386372,0.5,0.5916775092341358,0.0,0.125,0.0,extended_hex_r2__markov__plastic__intr0__struct0__alpha_async__order_ab__s2__9dce2b9550,0.2138523356481015,0.2284660149069576,0.25,False,0.4342637150784386,0.002,0.016,markov,0.68,extended_hex_r2,40,90,0.9,0.1375684218973853,0.3,0,0.42,0.08,180,0.1760485633193061,0.0,20,1.2086773093250034,7.20980700704107e-18,0.2,plastic,ablation,,False,alpha_async,40,170,230,2,-1,1.0,0.6,0.6,80,0.1142636414470929,0,0,40,0.9972879684418146,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0,0.014613679258856,visual,1.151545488601457
52,280,0.2296299086610779,0.5,0.5945630072327129,0.0,0.125,0.0,extended_hex_r2__markov__plastic__intr0__struct0__alpha_async__order_ab__s1__cbf9956f37,0.2270224208570856,0.2220346446685686,0.25,True,0.4317862328822055,0.002,0.016,markov,0.68,extended_hex_r2,40,90,0.9,0.1378456180595568,0.3,0,0.42,0.08,180,0.1747767921074893,0.0,20,1.2064541791956722,7.296504948721206e-18,0.2,plastic,ablation,,False,alpha_async,40,170,230,1,-1,1.0,0.6,0.6,80,0.1181592298992948,0,0,40,0.9972263313609468,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0,-0.004987776188517,median,1.4142135623730931
52,280,0.2280051780386372,0.5,0.5916775092341358,0.0,0.125,0.0,extended_hex_r2__markov__plastic__intr0__struct0__alpha_async__order_ab__s2__b9a9ad9fad,0.2138523356481015,0.2284660149069576,0.25,True,0.4342637150784386,0.002,0.016,markov,0.68,extended_hex_r2,40,90,0.9,0.1375684218973853,0.3,0,0.42,0.08,180,0.1760485633193061,0.0,20,1.2086773093250034,7.20980700704107e-18,0.2,plastic,ablation,,False,alpha_async,40,170,230,2,-1,1.0,0.6,0.6,80,0.1142636414470929,0,0,40,0.9972879684418146,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0,0.014613679258856,visual,1.151545488601457
52,280,0.2150332523158966,0.5,0.6216610175937856,0.0,0.125,0.0,extended_hex_r2__markov__plastic__intr0__struct0__alpha_async__order_ab__s1__2b96ead45b,0.2480106313807696,0.252333489021805,0.25,False,0.3999018099683666,0.002,0.016,markov,0.68,extended_hex_r2,40,90,0.9,0.1296245980979743,0.3,0,0.42,0.08,180,0.1646927612315369,0.3,20,1.24772220293146,7.333271169874584e-18,0.2,plastic,ablation,,False,alpha_async,40,170,230,1,-1,1.0,0.6,0.6,80,0.1252147255089889,0,0,40,0.997103057199211,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0,0.0043228576410354,median,1.414213562373091
52,280,0.2150332523158966,0.5,0.6216610175937856,0.0,0.125,0.0,extended_hex_r2__markov__plastic__intr0__struct0__alpha_async__order_ab__s1__2b96ead45b,0.2480106313807696,0.252333489021805,0.25,False,0.3999018099683666,0.002,0.016,markov,0.68,extended_hex_r2,40,90,0.9,0.1296245980979743,0.3,0,0.42,0.08,180,0.1646927612315369,0.3,20,1.24772220293146,7.333271169874584e-18,0.2,plastic,ablation,,False,alpha_async,40,170,230,1,-1,1.0,0.6,0.6,80,0.1252147255089889,0,0,40,0.997103057199211,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0,0.0043228576410354,visual,1.1851148401769656
52,280,0.2150332523158966,0.5,0.6216610175937856,0.0,0.125,0.0,extended_hex_r2__markov__plastic__intr0__struct0__alpha_async__order_ab__s1__5feca32735,0.2480106313807696,0.252333489021805,0.25,True,0.3999018099683666,0.002,0.016,markov,0.68,extended_hex_r2,40,90,0.9,0.1296245980979743,0.3,0,0.42,0.08,180,0.1646927612315369,0.3,20,1.24772220293146,7.333271169874584e-18,0.2,plastic,ablation,,False,alpha_async,40,170,230,1,-1,1.0,0.6,0.6,80,0.1252147255089889,0,0,40,0.997103057199211,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0,0.0043228576410354,median,1.414213562373091
52,280,0.2150332523158966,0.5,0.6216610175937856,0.0,0.125,0.0,extended_hex_r2__markov__plastic__intr0__struct0__alpha_async__order_ab__s1__5feca32735,0.2480106313807696,0.252333489021805,0.25,True,0.3999018099683666,0.002,0.016,markov,0.68,extended_hex_r2,40,90,0.9,0.1296245980979743,0.3,0,0.42,0.08,180,0.1646927612315369,0.3,20,1.24772220293146,7.333271169874584e-18,0.2,plastic,ablation,,False,alpha_async,40,170,230,1,-1,1.0,0.6,0.6,80,0.1252147255089889,0,0,40,0.997103057199211,2,0,0.25,0.01,0.75,50.0,order_ab,30.0,0.45,0.2,0.1,0.002,8.0,0.0043228576410354,visual,1.1851148401769656
52,280,0.2593291628509795,0.5,0.5801979367037827,0.0,0.125,0.0,extended_hex_r2__markov__fixed__intr0__struct0__alpha_async__order_ba__s2__6cc0dfdd97,0.1963584301782727,0.1865716023155349,0.25,False,0.4697653429569499,0.002,0.016,markov,0.68,extended_hex_r2,40,90,0.9,0.1517770481578666,0.3,0,0.42,0.08,180,0.1936992472297254,0.0,20,1.3433437021038823,7.628246506176319e-18,0.2,fixed,ablation,,False,alpha_async,40,170,230,2,-1,1.0,0.6,0.6,80,0.1388288050113992,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,-0.0097868278627378,median,1.4142135623730905
52,280,0.2593291628509795,0.5,0.5801979367037827,0.0,0.125,0.0,extended_hex_r2__markov__fixed__intr0__struct0__alpha_async__order_ba__s2__6cc0dfdd97,0.1963584301782727,0.1865716023155349,0.25,False,0.4697653429569499,0.002,0.016,markov,0.68,extended_hex_r2,40,90,0.9,0.1517770481578666,0.3,0,0.42,0.08,180,0.1936992472297254,0.0,20,1.3433437021038823,7.628246506176319e-18,0.2,fixed,ablation,,False,alpha_async,40,170,230,2,-1,1.0,0.6,0.6,80,0.1388288050113992,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,-0.0097868278627378,visual,1.2739292995981828
52,280,0.2593291628509795,0.5,0.5801979367037827,0.0,0.125,0.0,extended_hex_r2__markov__fixed__intr0__struct0__alpha_async__order_ba__s2__f9f33b6ef9,0.1963584301782727,0.1865716023155349,0.25,True,0.4697653429569499,0.002,0.016,markov,0.68,extended_hex_r2,40,90,0.9,0.1517770481578666,0.3,0,0.42,0.08,180,0.1936992472297254,0.0,20,1.3433437021038823,7.628246506176319e-18,0.2,fixed,ablation,,False,alpha_async,40,170,230,2,-1,1.0,0.6,0.6,80,0.1388288050113992,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,-0.0097868278627378,median,1.4142135623730905
52,280,0.2593291628509795,0.5,0.5801979367037827,0.0,0.125,0.0,extended_hex_r2__markov__fixed__intr0__struct0__alpha_async__order_ba__s2__f9f33b6ef9,0.1963584301782727,0.1865716023155349,0.25,True,0.4697653429569499,0.002,0.016,markov,0.68,extended_hex_r2,40,90,0.9,0.1517770481578666,0.3,0,0.42,0.08,180,0.1936992472297254,0.0,20,1.3433437021038823,7.628246506176319e-18,0.2,fixed,ablation,,False,alpha_async,40,170,230,2,-1,1.0,0.6,0.6,80,0.1388288050113992,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,-0.0097868278627378,visual,1.2739292995981828
52,280,0.2455068071530819,0.5,0.5827107859051861,0.0,0.125,0.0,extended_hex_r2__markov__fixed__intr0__struct0__alpha_async__order_ba__s2__1807f62b31,0.2168839595721415,0.1883828074811382,0.25,False,0.4389186302574828,0.002,0.016,markov,0.68,extended_hex_r2,40,90,0.9,0.1475765107259521,0.3,0,0.42,0.08,180,0.1848339004286418,0.3,20,1.2982090652068174,7.627004990208397e-18,0.2,fixed,ablation,,False,alpha_async,40,170,230,2,-1,1.0,0.6,0.6,80,0.1348585106229098,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,-0.0285011520910033,median,1.414213562373092
52,280,0.2455068071530819,0.5,0.5827107859051861,0.0,0.125,0.0,extended_hex_r2__markov__fixed__intr0__struct0__alpha_async__order_ba__s2__1807f62b31,0.2168839595721415,0.1883828074811382,0.25,False,0.4389186302574828,0.002,0.016,markov,0.68,extended_hex_r2,40,90,0.9,0.1475765107259521,0.3,0,0.42,0.08,180,0.1848339004286418,0.3,20,1.2982090652068174,7.627004990208397e-18,0.2,fixed,ablation,,False,alpha_async,40,170,230,2,-1,1.0,0.6,0.6,80,0.1348585106229098,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,-0.0285011520910033,visual,1.2307798098953626
52,280,0.2455068071530819,0.5,0.5827107859051861,0.0,0.125,0.0,extended_hex_r2__markov__fixed__intr0__struct0__alpha_async__order_ba__s2__e893d4df74,0.2168839595721415,0.1883828074811382,0.25,True,0.4389186302574828,0.002,0.016,markov,0.68,extended_hex_r2,40,90,0.9,0.1475765107259521,0.3,0,0.42,0.08,180,0.1848339004286418,0.3,20,1.2982090652068174,7.627004990208397e-18,0.2,fixed,ablation,,False,alpha_async,40,170,230,2,-1,1.0,0.6,0.6,80,0.1348585106229098,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,-0.0285011520910033,median,1.414213562373092
52,280,0.2455068071530819,0.5,0.5827107859051861,0.0,0.125,0.0,extended_hex_r2__markov__fixed__intr0__struct0__alpha_async__order_ba__s2__e893d4df74,0.2168839595721415,0.1883828074811382,0.25,True,0.4389186302574828,0.002,0.016,markov,0.68,extended_hex_r2,40,90,0.9,0.1475765107259521,0.3,0,0.42,0.08,180,0.1848339004286418,0.3,20,1.2982090652068174,7.627004990208397e-18,0.2,fixed,ablation,,False,alpha_async,40,170,230,2,-1,1.0,0.6,0.6,80,0.1348585106229098,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,-0.0285011520910033,visual,1.2307798098953626
52,280,0.2465134419695069,0.5,0.5725220025882439,0.0,0.125,0.0,extended_hex_r2__markov__plastic__intr0__struct0__alpha_async__order_ba__s1__99c1dfb6e8,0.2069348713685808,0.2033572016917802,0.25,False,0.4695276344754371,0.002,0.016,markov,0.68,extended_hex_r2,40,90,0.9,0.1468094001815347,0.3,0,0.42,0.08,180,0.1887200145037006,0.0,20,1.238399034187573,7.290714886180973e-18,0.2,plastic,ablation,,False,alpha_async,40,170,230,1,-1,1.0,0.6,0.6,80,0.1119026142125826,0,0,40,0.9973906969099277,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,-0.0035776696768005,median,1.414213562373089
52,280,0.2523263985499274,0.5,0.581731709017931,0.0,0.125,0.0,extended_hex_r2__markov__plastic__intr0__struct0__alpha_async__order_ba__s2__c442e79dbc,0.2135542365083116,0.1827767698641448,0.25,False,0.4669000052378533,0.002,0.016,markov,0.68,extended_hex_r2,40,90,0.9,0.1474163625383972,0.3,0,0.42,0.08,180,0.1886576296692849,0.0,20,1.3074098130565863,9.276347040555888e-18,0.2,plastic,ablation,,False,alpha_async,40,170,230,2,-1,1.0,0.6,0.6,80,0.1219984074002796,0,0,40,0.997103057199211,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,-0.0307774666441667,visual,1.2464106093564464
52,280,0.2465134419695069,0.5,0.5725220025882439,0.0,0.125,0.0,extended_hex_r2__markov__plastic__intr0__struct0__alpha_async__order_ba__s1__25da20fb27,0.2069348713685808,0.2033572016917802,0.25,True,0.4695276344754371,0.002,0.016,markov,0.68,extended_hex_r2,40,90,0.9,0.1468094001815347,0.3,0,0.42,0.08,180,0.1887200145037006,0.0,20,1.238399034187573,7.290714886180973e-18,0.2,plastic,ablation,,False,alpha_async,40,170,230,1,-1,1.0,0.6,0.6,80,0.1119026142125826,0,0,40,0.9973906969099277,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,-0.0035776696768005,median,1.414213562373089
52,280,0.2523263985499274,0.5,0.581731709017931,0.0,0.125,0.0,extended_hex_r2__markov__plastic__intr0__struct0__alpha_async__order_ba__s2__2ba2f56ac6,0.2135542365083116,0.1827767698641448,0.25,True,0.4669000052378533,0.002,0.016,markov,0.68,extended_hex_r2,40,90,0.9,0.1474163625383972,0.3,0,0.42,0.08,180,0.1886576296692849,0.0,20,1.3074098130565863,9.276347040555888e-18,0.2,plastic,ablation,,False,alpha_async,40,170,230,2,-1,1.0,0.6,0.6,80,0.1219984074002796,0,0,40,0.997103057199211,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,-0.0307774666441667,visual,1.2464106093564464
52,280,0.2300243628256431,0.5,0.5965027940557971,0.0,0.125,0.0,extended_hex_r2__markov__plastic__intr0__struct0__alpha_async__order_ba__s2__355e95612b,0.2339569126756354,0.2010564217775635,0.25,False,0.426392340839038,0.002,0.016,markov,0.68,extended_hex_r2,40,90,0.9,0.1392569163703063,0.3,0,0.42,0.08,180,0.175726650175628,0.3,20,1.2597761623987975,8.039496698596145e-18,0.2,plastic,ablation,,False,alpha_async,40,170,230,2,-1,1.0,0.6,0.6,80,0.1264612170042641,0,0,40,0.9970208744247204,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,-0.0329004908980718,median,1.4142135623730903
52,280,0.2283604669484698,0.5,0.6006372841718529,0.0,0.125,0.0,extended_hex_r2__markov__plastic__intr0__struct0__alpha_async__order_ba__s1__c50fdb1ba4,0.2268079921816032,0.2262619733775629,0.25,False,0.4297804175800522,0.002,0.016,markov,0.68,extended_hex_r2,40,90,0.9,0.1365996141029618,0.3,0,0.42,0.08,180,0.1758036087866064,0.3,20,1.2571020351419868,7.142067951512569e-18,0.2,plastic,ablation,,False,alpha_async,40,170,230,1,-1,1.0,0.6,0.6,80,0.1205586366850241,0,0,40,0.9972263313609468,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,-0.0005460188040402,visual,1.1968227167994747
52,280,0.2300243628256431,0.5,0.5965027940557971,0.0,0.125,0.0,extended_hex_r2__markov__plastic__intr0__struct0__alpha_async__order_ba__s2__b3939da832,0.2339569126756354,0.2010564217775635,0.25,True,0.426392340839038,0.002,0.016,markov,0.68,extended_hex_r2,40,90,0.9,0.1392569163703063,0.3,0,0.42,0.08,180,0.175726650175628,0.3,20,1.2597761623987975,8.039496698596145e-18,0.2,plastic,ablation,,False,alpha_async,40,170,230,2,-1,1.0,0.6,0.6,80,0.1264612170042641,0,0,40,0.9970208744247204,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,-0.0329004908980718,median,1.4142135623730903
52,280,0.2283604669484698,0.5,0.6006372841718529,0.0,0.125,0.0,extended_hex_r2__markov__plastic__intr0__struct0__alpha_async__order_ba__s1__3d2bde3fac,0.2268079921816032,0.2262619733775629,0.25,True,0.4297804175800522,0.002,0.016,markov,0.68,extended_hex_r2,40,90,0.9,0.1365996141029618,0.3,0,0.42,0.08,180,0.1758036087866064,0.3,20,1.2571020351419868,7.142067951512569e-18,0.2,plastic,ablation,,False,alpha_async,40,170,230,1,-1,1.0,0.6,0.6,80,0.1205586366850241,0,0,40,0.9972263313609468,2,0,0.25,0.01,0.75,50.0,order_ba,30.0,0.45,0.2,0.1,0.002,8.0,-0.0005460188040402,visual,1.1968227167994747
52,280,0.4305855268320579,0.5,-0.045846364506673,0.0,0.125,0.1545247130150795,extended_hex_r2__ql__fixed__intr0__struct0__alpha_async__lesion__s1__790af163f2,-0.0116964450078856,-0.0113893060562648,0.25,False,0.8324714079298322,0.002,0.016,ql,0.68,extended_hex_r2,40,90,0.9,0.2449433733421623,0.3,0,0.42,0.08,180,0.4158139979322174,0.0,20,0.3755243177563488,4.057128325961891e-18,0.2,fixed,ablation,-0.0035116037355631,False,alpha_async,40,170,230,1,-1,1.0,0.6,0.6,80,0.0041654822419141,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,,median,1.4142135623730938
52,280,0.4706135422807977,0.5,-0.043635892760228,0.0,0.125,0.1465690834417361,extended_hex_r2__ql__fixed__intr0__struct0__alpha_async__lesion__s2__d931cd9730,-0.0056508748910299,0.0211002574486219,0.25,False,0.8414544533458915,0.002,0.016,ql,0.68,extended_hex_r2,40,90,0.9,0.2499314247480628,0.3,0,0.42,0.08,180,0.4124091333699773,0.0,20,0.6776264018835764,3.2762170386981746e-18,0.2,fixed,ablation,-0.026176586254475,False,alpha_async,40,170,230,2,-1,1.0,0.6,0.6,80,0.0039514826904297,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,,visual,0.6756506605383615
52,280,0.4305855268320579,0.5,-0.045846364506673,0.0,0.125,0.1545247130150795,extended_hex_r2__ql__fixed__intr0__struct0__alpha_async__lesion__s1__790af163f2,-0.0116964450078856,-0.0113893060562648,0.25,False,0.8324714079298322,0.002,0.016,ql,0.68,extended_hex_r2,40,90,0.9,0.2449433733421623,0.3,0,0.42,0.08,180,0.4158139979322174,0.0,20,0.3755243177563488,4.057128325961891e-18,0.2,fixed,ablation,-0.0035116037355631,False,alpha_async,40,170,230,1,-1,1.0,0.6,0.6,80,0.0041654822419141,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,,high_repair,-0.0035116037355631
52,280,0.4351091343940438,0.5,-0.0377334633617701,0.0,0.125,0.0,extended_hex_r2__ql__fixed__intr0__struct0__alpha_async__lesion__s1__965635dfe5,-0.0174084977940086,-0.0210240743545957,0.25,True,0.836113231521971,0.002,0.016,ql,0.68,extended_hex_r2,40,90,0.9,0.2442993769974867,0.3,0,0.42,0.08,180,0.3891369049522261,0.0,20,0.4495680425901995,3.249543305139419e-18,0.2,fixed,ablation,-0.0071141503876888,False,alpha_async,40,170,230,1,-1,1.0,0.6,0.6,80,0.0047917742523283,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,,median,1.4142135623730907
52,280,0.4671115794702984,0.5,-0.0328410765002135,0.0,0.125,0.0,extended_hex_r2__ql__fixed__intr0__struct0__alpha_async__lesion__s2__ab88110bcd,-0.0033010395958311,0.0232034509520265,0.25,True,0.8451449651056545,0.002,0.016,ql,0.68,extended_hex_r2,40,90,0.9,0.2464806801524185,0.3,0,0.42,0.08,180,0.3850544503950217,0.0,20,0.7044295168619112,2.76316788055009e-18,0.2,fixed,ablation,-0.0346527523231138,False,alpha_async,40,170,230,2,-1,1.0,0.6,0.6,80,0.0044287134552533,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,,visual,0.7022151601342846
52,280,0.4351091343940438,0.5,-0.0377334633617701,0.0,0.125,0.0,extended_hex_r2__ql__fixed__intr0__struct0__alpha_async__lesion__s1__965635dfe5,-0.0174084977940086,-0.0210240743545957,0.25,True,0.836113231521971,0.002,0.016,ql,0.68,extended_hex_r2,40,90,0.9,0.2442993769974867,0.3,0,0.42,0.08,180,0.3891369049522261,0.0,20,0.4495680425901995,3.249543305139419e-18,0.2,fixed,ablation,-0.0071141503876888,False,alpha_async,40,170,230,1,-1,1.0,0.6,0.6,80,0.0047917742523283,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,,high_repair,-0.0071141503876888
52,280,0.4403131212623528,0.5,0.0238280041842222,0.0,0.125,0.1542245836894419,extended_hex_r2__ql__fixed__intr0__struct0__alpha_async__lesion__s1__6465fa86b1,0.0143442283964099,0.0131505620365586,0.25,False,0.8459278915305859,0.002,0.016,ql,0.68,extended_hex_r2,40,90,0.9,0.2378200103679633,0.3,0,0.42,0.08,180,0.411941334916456,0.3,20,0.7756415131067659,3.761638766419027e-18,0.2,fixed,ablation,0.0676785027796467,False,alpha_async,40,170,230,1,-1,1.0,0.6,0.6,80,0.0246704386408405,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,,median,1.4142135623730951
52,280,0.4403131212623528,0.5,0.0238280041842222,0.0,0.125,0.1542245836894419,extended_hex_r2__ql__fixed__intr0__struct0__alpha_async__lesion__s1__6465fa86b1,0.0143442283964099,0.0131505620365586,0.25,False,0.8459278915305859,0.002,0.016,ql,0.68,extended_hex_r2,40,90,0.9,0.2378200103679633,0.3,0,0.42,0.08,180,0.411941334916456,0.3,20,0.7756415131067659,3.761638766419027e-18,0.2,fixed,ablation,0.0676785027796467,False,alpha_async,40,170,230,1,-1,1.0,0.6,0.6,80,0.0246704386408405,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,,visual,0.7633062937863456
52,280,0.4403131212623528,0.5,0.0238280041842222,0.0,0.125,0.1542245836894419,extended_hex_r2__ql__fixed__intr0__struct0__alpha_async__lesion__s1__6465fa86b1,0.0143442283964099,0.0131505620365586,0.25,False,0.8459278915305859,0.002,0.016,ql,0.68,extended_hex_r2,40,90,0.9,0.2378200103679633,0.3,0,0.42,0.08,180,0.411941334916456,0.3,20,0.7756415131067659,3.761638766419027e-18,0.2,fixed,ablation,0.0676785027796467,False,alpha_async,40,170,230,1,-1,1.0,0.6,0.6,80,0.0246704386408405,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,,high_repair,0.0676785027796467
52,280,0.4297914310777536,0.5,-0.0385256725685425,0.0,0.125,0.0,extended_hex_r2__ql__fixed__intr0__struct0__alpha_async__lesion__s1__b984787d6a,-0.0117044142892234,-0.0094005140189475,0.25,True,0.8264637896693162,0.002,0.016,ql,0.68,extended_hex_r2,40,90,0.9,0.2476139701199081,0.3,0,0.42,0.08,180,0.382684922621719,0.3,20,0.4006816650434009,3.507105695944718e-18,0.2,fixed,ablation,-0.0051779515797098,False,alpha_async,40,170,230,1,-1,1.0,0.6,0.6,80,0.0038565873013586,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,,median,1.4142135623730918
52,280,0.4651389164346742,0.5,-0.0249503481386374,0.0,0.125,0.0,extended_hex_r2__ql__fixed__intr0__struct0__alpha_async__lesion__s2__22d97da15e,0.0030851601865171,0.0304796358008342,0.25,True,0.8406788299268584,0.002,0.016,ql,0.68,extended_hex_r2,40,90,0.9,0.2478059044970154,0.3,0,0.42,0.08,180,0.379834020801113,0.3,20,0.7063731860154091,3.834293262354518e-18,0.2,fixed,ablation,-0.0275297331942257,False,alpha_async,40,170,230,2,-1,1.0,0.6,0.6,80,0.0052855544585971,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,,visual,0.7037304087861106
52,280,0.4297914310777536,0.5,-0.0385256725685425,0.0,0.125,0.0,extended_hex_r2__ql__fixed__intr0__struct0__alpha_async__lesion__s1__b984787d6a,-0.0117044142892234,-0.0094005140189475,0.25,True,0.8264637896693162,0.002,0.016,ql,0.68,extended_hex_r2,40,90,0.9,0.2476139701199081,0.3,0,0.42,0.08,180,0.382684922621719,0.3,20,0.4006816650434009,3.507105695944718e-18,0.2,fixed,ablation,-0.0051779515797098,False,alpha_async,40,170,230,1,-1,1.0,0.6,0.6,80,0.0038565873013586,0,0,40,1.0,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,,high_repair,-0.0051779515797098
52,280,0.4396388344171839,0.5,0.0226269754815714,0.0,0.125,0.1522388949420622,extended_hex_r2__ql__plastic__intr0__struct0__alpha_async__lesion__s1__21d9ed093c,0.0086098118376044,0.0152749940829932,0.25,False,0.850337142704937,0.002,0.016,ql,0.68,extended_hex_r2,40,90,0.9,0.234335429673596,0.3,0,0.42,0.08,180,0.4114153296317634,0.0,20,0.7476501994849084,3.883584403986409e-18,0.2,plastic,ablation,0.0153093092324186,False,alpha_async,40,170,230,1,-1,1.0,0.6,0.6,80,0.0208451665503131,0,0,40,0.9993836291913216,2,0,0.25,0.01,0.75,50.0,lesion,30.0,0.45,0.2,0.1,0.002,8.0,,median,1.4142135623730774
